pilot_name,team_name,track_city,dnf_percent,avg_speed,wins_count,number_of_overtaking_last_year,driver_salary_mln,collision
4,5,2,9,50.61572175111754,73,68,48,1
10,11,21,12,74.64241304441896,60,0,33,1
3,3,7,20,126.90028413341932,59,15,43,1
18,19,21,27,77.80785153368991,23,29,54,1
12,13,8,27,70.83623293870863,66,16,19,1
16,17,14,22,105.202499279353,61,71,46,1
6,7,14,29,76.36776544680781,41,67,52,1
8,9,12,26,110.8494805821742,10,79,14,1
14,15,19,21,78.97653030456262,95,52,3,1
17,17,22,10,120.49566271491716,93,15,13,1
7,7,12,5,144.88064314132026,37,9,21,1
0,0,10,1,54.256121577022185,75,27,53,1
8,9,15,25,93.71717849086272,84,42,28,1
0,0,0,21,121.89047537781482,52,49,2,1
1,1,2,6,108.9483613677571,69,21,44,1
6,7,6,27,119.7977237304313,78,94,46,1
16,17,9,11,57.43484395760225,71,98,11,1
19,19,3,13,54.36179610330364,16,1,12,1
9,9,2,17,98.86030721926636,7,26,42,1
19,19,20,6,136.87172024651335,47,26,20,1
9,9,1,20,96.35789906533648,78,32,35,1
3,3,16,16,51.30200010774209,4,11,2,1
17,17,17,12,106.54930091334396,48,12,18,1
15,15,9,19,148.4056857530131,44,13,51,1
2,3,20,9,96.56593370149535,25,36,28,1
14,15,4,14,93.80557163488528,32,85,48,1
18,19,3,24,126.6934240105675,83,73,55,1
19,19,17,19,120.90494353054352,13,73,36,1
0,0,9,4,68.32985505117347,41,58,13,1
9,9,6,18,95.98697515776304,76,93,31,1
17,17,10,15,99.35455651864984,41,0,17,1
3,3,18,1,140.95762060532343,75,46,29,1
14,15,7,25,139.2764690801576,73,4,25,1
14,15,0,2,80.86312829689469,79,27,58,1
7,7,8,21,111.8200313433808,76,57,11,1
2,3,9,3,133.66901766795647,1,42,6,1
5,5,4,16,74.26824936888646,6,43,63,1
1,1,5,1,66.98266426777063,53,79,16,1
0,0,5,4,112.06693020186806,12,94,54,1
0,0,8,3,117.7163939282008,53,95,52,1
6,7,9,25,90.04359626734318,97,5,43,1
19,19,13,3,81.29640227761081,50,32,30,1
12,13,13,24,116.583514839798,13,0,35,1
18,19,13,22,67.28470209011526,85,72,41,1
19,19,20,6,136.87172024651335,47,26,20,1
8,9,22,14,136.81550366253822,86,91,43,1
4,5,19,28,95.42114504807292,25,24,46,1
19,19,19,0,94.10986500819472,80,90,58,1
16,17,6,22,122.55752046318132,44,10,42,1
3,3,5,28,134.06823292167573,54,81,42,1
19,19,18,22,84.56083060883707,11,58,12,1
14,15,3,12,121.34272802297698,13,84,3,1
13,13,19,3,63.83075809688368,12,48,39,1
1,1,4,10,110.13240132610814,10,97,1,1
10,11,0,23,73.72151523561939,32,23,60,1
17,17,17,1,62.30119311727056,82,27,27,1
7,7,14,17,74.77373599761584,0,30,38,1
6,7,11,8,113.66137265967411,69,37,18,1
19,19,10,19,59.8669516328165,34,13,41,1
5,5,3,6,101.15731987097917,68,87,64,1
17,17,8,28,134.6504697819954,44,14,59,1
14,15,11,23,149.3959787731227,60,3,29,1
10,11,20,2,92.2179050035542,7,6,45,1
4,5,4,27,133.63424363567978,22,83,50,1
12,13,23,21,255.18537215271957,5,79,39,1
10,11,14,13,53.57435346919398,77,60,26,1
7,7,5,2,90.00733139188667,45,64,41,1
1,1,15,10,84.56045255900862,91,59,21,1
7,7,10,20,127.97296058346132,50,18,63,1
11,11,8,10,90.72376578962223,24,62,3,1
0,0,23,16,72.44395981876359,76,97,28,1
1,1,5,5,103.48145121419743,6,63,5,1
7,7,9,0,113.14357456537954,90,74,48,1
13,13,17,17,83.36401860731334,53,56,33,1
0,0,7,14,100.09190961021352,7,78,43,1
15,15,17,1,141.10472801863213,13,10,60,1
19,19,4,6,133.8982871122103,90,35,49,1
4,5,14,11,72.15892638594866,20,57,12,1
1,1,2,6,108.9483613677571,69,21,44,1
12,13,7,5,57.79806319708855,25,39,34,1
5,5,7,11,139.82311409034654,95,70,12,1
5,5,17,17,102.43199797318222,30,51,32,1
18,19,23,1,82.15195151634667,42,10,17,1
1,1,12,27,143.67309541500603,86,95,61,1
6,7,11,8,97.27558863153372,32,53,46,1
12,13,23,21,255.18537215271957,5,79,39,1
13,13,2,5,50.33276208028346,48,23,21,1
7,7,2,12,104.7312671241844,50,28,45,1
18,19,11,9,52.635646461611216,1,13,20,1
19,19,15,23,107.06332574146256,1,87,15,1
18,19,18,14,128.89397861641814,10,87,60,1
4,5,17,5,145.7696459655211,89,37,55,1
16,17,11,24,123.11716767887047,73,86,26,1
5,5,4,6,51.194151724093985,71,31,4,1
3,3,5,10,91.60604274043652,10,90,16,1
7,7,0,19,63.27465908576413,60,91,24,1
12,13,7,5,57.79806319708855,25,39,34,1
9,9,19,23,145.4991052948386,41,31,26,1
0,0,1,23,58.17618591872442,75,79,6,1
16,17,16,18,70.24991719438907,98,76,58,1
4,5,2,9,50.61572175111754,73,68,48,1
8,9,21,1,124.21025940780464,64,71,44,1
2,3,14,20,99.33200708709968,10,88,60,1
14,15,5,27,109.89882651700252,62,61,50,1
9,9,19,19,135.86984619169655,56,98,50,1
5,5,10,11,105.58423059526392,5,18,53,1
12,13,17,8,72.02148472971125,30,80,50,1
17,17,5,21,141.90147331385816,90,54,39,1
14,15,11,23,149.3959787731227,60,3,29,1
9,9,23,19,50.76632633587688,4,30,44,1
14,15,7,22,127.84061672340536,34,19,52,1
11,11,10,17,139.05057730634772,34,69,60,1
17,17,13,6,84.26697302618092,88,42,35,1
4,5,19,28,95.42114504807292,25,24,46,1
17,17,1,4,76.6256604086198,76,58,20,1
7,7,6,22,83.08300959169775,29,61,50,1
12,13,7,23,114.56521555021708,41,12,62,1
13,13,11,1,59.38962924678104,18,72,46,1
18,19,7,8,105.93462722290003,15,84,60,1
0,0,16,15,116.36117532314616,89,45,44,1
0,0,9,28,119.43194406258525,7,95,36,1
9,9,4,5,117.28542977816949,58,89,25,1
1,1,1,6,138.50862887227095,30,46,8,1
12,13,11,22,68.47575047425804,60,36,48,1
9,9,1,0,95.1861394405146,26,89,46,1
12,13,1,9,104.3554657519151,76,60,55,1
12,13,16,11,75.07977173765808,59,82,22,1
4,5,17,21,137.94998361128003,23,36,40,1
11,11,18,4,60.493560773995334,79,88,29,1
7,7,23,17,116.2338029516229,36,33,25,1
10,11,22,15,135.0891090972735,3,63,24,1
6,7,11,8,97.27558863153372,32,53,46,1
13,13,12,2,126.302731419227,43,34,17,1
13,13,2,18,81.34478929436264,81,33,40,1
9,9,23,7,140.39419251311458,13,86,4,1
15,15,9,21,123.2871122673772,78,62,44,1
2,3,19,29,146.5796716646073,79,21,20,1
19,19,6,23,141.6738543351928,74,93,55,1
12,13,16,11,75.07977173765808,59,82,22,1
16,17,2,27,71.57997755717149,16,15,3,1
14,15,9,12,104.94156544070567,52,17,16,1
10,11,14,22,91.6935247963032,85,42,53,1
8,9,22,14,136.81550366253822,86,91,43,1
5,5,18,7,50.27580588244847,39,31,46,1
14,15,20,19,104.454925573466,76,26,58,1
18,19,16,3,66.68651602280156,45,16,29,1
6,7,2,5,149.6358878828041,60,23,65,1
7,7,4,17,91.525286545905,62,65,14,1
9,9,3,25,135.96095484522775,20,72,30,1
0,0,20,26,81.24348691719135,35,52,24,1
2,3,17,28,149.73498960198137,9,18,45,1
3,3,5,14,132.02335330227444,3,30,15,1
14,15,7,25,141.06097567094554,43,65,18,1
19,19,18,22,84.56083060883707,11,58,12,1
6,7,19,0,54.772139848111145,37,5,40,1
19,19,18,0,106.20032692161038,77,83,20,1
16,17,9,28,148.04926449560654,14,91,45,1
3,3,13,16,68.13284050206742,73,84,46,1
19,19,2,13,51.17107917010589,83,53,40,1
17,17,9,23,67.90168429847688,38,45,51,1
13,13,11,26,135.99087682671492,58,66,53,1
15,15,9,19,148.4056857530131,44,13,51,1
6,7,0,0,140.83171852533985,5,76,63,1
17,17,1,4,76.6256604086198,76,58,20,1
17,17,4,21,275.3104380100824,7,67,40,1
6,7,22,17,61.538292310605634,39,39,29,1
0,0,14,5,85.82641295551645,48,77,13,1
16,17,17,9,51.86572049109588,75,75,3,1
5,5,10,14,93.8749120643233,98,98,34,1
4,5,14,11,72.15892638594866,20,57,12,1
5,5,5,23,298.2912781630388,4,92,55,1
17,17,1,19,126.3039160909518,82,54,22,1
16,17,0,23,82.15680660380504,56,20,37,1
14,15,5,28,138.72175238585598,20,68,26,1
0,0,5,20,59.39951538342583,96,49,27,1
10,11,9,10,83.39848821770684,69,95,17,1
1,1,1,17,85.46194209159084,83,10,22,1
9,9,0,4,115.2546584301102,35,87,28,1
2,3,12,4,61.738808865664375,65,69,40,1
16,17,0,23,82.15680660380504,56,20,37,1
13,13,11,26,135.99087682671492,58,66,53,1
4,5,7,9,52.702718307436314,52,47,26,1
18,19,21,27,77.80785153368991,23,29,54,1
3,3,15,24,113.84526742861762,76,49,20,1
3,3,13,15,63.11875438693166,72,43,50,1
6,7,17,2,81.18308601910465,66,29,45,1
17,17,12,20,126.58772003229345,93,30,55,1
19,19,13,2,68.95454151588024,64,21,34,1
3,3,15,14,85.22287997997732,17,87,22,1
15,15,4,6,86.37693222292086,54,16,14,1
7,7,14,5,144.29054410184975,62,65,53,1
10,11,14,29,117.5556427884397,46,75,48,1
12,13,23,21,255.18537215271957,5,79,39,1
5,5,11,21,215.24428974851403,8,82,34,1
7,7,11,19,50.33509075021008,76,83,32,1
14,15,11,23,149.3959787731227,60,3,29,1
4,5,19,16,97.79686893509918,97,29,13,1
8,9,20,14,53.2565559718956,29,44,63,1
4,5,17,21,137.94998361128003,23,36,40,1
7,7,16,23,141.85289445471045,94,1,31,1
2,3,11,5,56.344936075907846,88,53,57,1
1,1,22,26,119.25586979244214,53,85,25,1
4,5,5,29,115.31045712310528,20,77,10,1
3,3,13,17,53.36359341421891,37,90,64,1
9,9,18,26,170.16031036866508,4,77,56,1
14,15,17,17,60.260693872210695,74,22,34,1
16,17,5,25,139.0911706267259,60,4,17,1
3,3,19,1,123.87944646709158,75,8,60,1
2,3,14,21,139.08830650341076,5,30,32,1
0,0,20,3,83.39980996937531,40,55,14,1
3,3,22,4,112.11143889161778,87,99,49,1
0,0,22,14,113.52884266233046,31,44,21,1
8,9,7,23,123.32053035242396,80,29,57,1
14,15,3,29,90.05622099927963,10,46,23,1
8,9,19,14,111.18812535123207,77,51,49,1
3,3,1,19,85.75587117709263,40,41,28,1
4,5,4,21,82.09938554469319,7,68,41,1
12,13,2,12,109.02741269700614,74,9,40,1
2,3,5,6,148.66043153720335,6,5,62,1
7,7,22,28,117.2537186991935,99,78,28,1
1,1,10,13,116.22941919922752,5,21,16,1
8,9,4,4,132.80754133564713,76,9,13,1
13,13,2,18,81.34478929436264,81,33,40,1
18,19,18,9,54.89234812846343,56,61,31,1
3,3,1,27,86.66745296769456,93,82,27,1
18,19,14,13,82.59453024303424,66,79,60,1
11,11,6,18,96.75687197982953,3,89,12,1
12,13,11,24,109.49570946828396,43,6,46,1
3,3,16,16,51.30200010774209,4,11,2,1
19,19,18,22,84.56083060883707,11,58,12,1
18,19,23,6,118.09232788403654,6,97,22,1
12,13,2,12,109.02741269700614,74,9,40,1
16,17,17,2,97.66647655637102,34,60,65,1
19,19,19,25,73.59561083687805,48,37,8,1
6,7,8,26,69.85674253939266,32,29,16,1
16,17,9,21,92.50029819525643,27,42,56,1
19,19,11,23,127.92309809069056,69,18,36,1
1,1,7,19,116.53817519952972,17,40,3,1
10,11,9,10,83.39848821770684,69,95,17,1
16,17,14,22,105.202499279353,61,71,46,1
2,3,17,28,149.73498960198137,9,18,45,1
5,5,0,25,103.52189336453768,67,37,57,1
6,7,2,29,140.96716208918846,63,8,49,1
14,15,11,1,105.72206387730628,93,53,64,1
15,15,5,24,133.5631871427392,25,5,46,1
4,5,6,19,146.7718664272285,59,19,40,1
1,1,16,19,107.52610162449416,70,8,2,1
9,9,12,2,131.88886966479947,38,66,32,1
15,15,15,15,104.77405643964828,99,27,32,1
19,19,22,23,84.25978961236218,0,69,22,1
11,11,16,27,201.78353236684035,6,62,41,1
10,11,17,26,124.56877485355622,81,67,40,1
4,5,8,10,96.8340248169719,43,9,37,1
3,3,22,26,74.02289229020892,41,82,20,1
18,19,7,27,50.801016323856786,46,21,7,1
11,11,16,27,201.78353236684035,6,62,41,1
13,13,12,9,112.68042478438956,8,40,11,1
9,9,20,7,140.71588744417397,42,68,1,1
13,13,0,25,68.47161545278198,31,5,3,1
4,5,9,1,142.08638634491163,51,30,35,1
5,5,22,20,146.12848593331307,90,95,64,1
9,9,15,20,81.92018566583326,54,35,13,1
3,3,15,0,109.60083688109926,58,67,2,1
9,9,4,2,63.88729909153346,38,10,13,1
1,1,15,17,69.08732339624783,93,23,15,1
1,1,13,8,87.25417443665877,19,81,1,1
3,3,1,27,86.66745296769456,93,82,27,1
7,7,22,20,134.22247318238868,89,21,41,1
15,15,10,23,107.68613987781062,64,69,30,1
15,15,10,23,107.68613987781062,64,69,30,1
9,9,0,4,115.2546584301102,35,87,28,1
7,7,13,11,116.08586549570047,86,17,11,1
8,9,19,4,114.84375209284458,41,36,56,1
1,1,2,6,108.9483613677571,69,21,44,1
15,15,9,28,91.8377331667276,42,95,27,1
0,0,23,7,69.44397649253608,8,94,46,1
5,5,6,18,85.49508671127096,3,96,39,1
19,19,12,17,140.39819185920422,91,99,48,1
4,5,19,7,141.0087897381582,48,47,3,1
16,17,10,27,89.94044506172241,87,17,54,1
4,5,19,1,91.21991474458464,65,20,24,1
16,17,0,22,131.85659744471283,18,72,37,1
16,17,16,18,70.24991719438907,98,76,58,1
1,1,7,0,105.69557899070296,32,23,22,1
14,15,23,7,66.89672239306921,60,8,64,1
14,15,18,4,110.0460278148742,50,86,41,1
3,3,6,8,71.41022983485573,62,96,45,1
19,19,15,0,69.45525041936607,0,21,37,1
0,0,5,20,59.39951538342583,96,49,27,1
10,11,23,27,124.00835635727718,79,61,21,1
5,5,3,6,101.15731987097917,68,87,64,1
17,17,18,4,58.821711089069325,14,8,25,1
6,7,4,20,139.77892614504768,90,57,41,1
12,13,2,12,109.02741269700614,74,9,40,1
3,3,7,29,115.90282234739136,57,75,26,1
16,17,17,9,51.86572049109588,75,75,3,1
15,15,10,26,122.69751300645235,55,47,1,1
0,0,23,16,72.44395981876359,76,97,28,1
12,13,13,28,137.37992515597247,13,85,23,1
7,7,15,4,85.23805308092295,71,30,18,1
10,11,1,14,82.31152523339325,25,30,6,1
16,17,6,20,74.9091343207463,42,12,11,1
18,19,19,24,145.5292705449659,2,13,42,1
5,5,15,17,89.6163868111379,60,19,28,1
6,7,11,9,118.76432881086578,7,43,63,1
9,9,23,15,148.28207186134452,57,92,25,1
17,17,15,1,123.60517193085325,49,5,40,1
3,3,14,28,65.1694046655722,19,89,56,1
15,15,10,24,136.2171993200174,83,58,8,1
0,0,9,25,124.67270546941376,40,67,31,1
17,17,12,20,126.58772003229345,93,30,55,1
19,19,18,0,106.20032692161038,77,83,20,1
9,9,11,10,147.88151471503727,7,23,30,1
7,7,15,4,70.16234100535608,69,93,2,1
19,19,22,23,84.25978961236218,0,69,22,1
11,11,22,21,109.09311514388288,12,8,62,1
0,0,20,0,80.97170560165593,89,44,22,1
9,9,1,20,96.35789906533648,78,32,35,1
12,13,16,23,135.34572678395995,45,35,43,1
7,7,2,9,94.78683980016596,9,85,33,1
9,9,5,0,54.21384103819877,28,77,30,1
9,9,19,14,93.90812923213736,7,42,16,1
15,15,16,13,101.83729615287366,89,74,40,1
12,13,7,5,105.24594092539758,85,80,62,1
11,11,16,27,118.47240527430358,79,93,21,1
19,19,19,25,73.59561083687805,48,37,8,1
13,13,22,27,52.118466501415185,75,78,5,1
7,7,22,28,117.2537186991935,99,78,28,1
12,13,8,27,70.83623293870863,66,16,19,1
2,3,12,28,115.00203872014174,38,51,45,1
4,5,19,16,97.79686893509918,97,29,13,1
12,13,14,29,107.3145315949842,52,85,36,1
16,17,9,21,92.50029819525643,27,42,56,1
12,13,11,22,68.47575047425804,60,36,48,1
18,19,19,26,104.76312931049426,28,23,2,1
12,13,3,2,68.30994192172946,14,61,20,1
2,3,7,1,121.09466289025218,19,22,53,1
5,5,22,20,146.12848593331307,90,95,64,1
13,13,7,22,126.44040104983618,97,7,51,1
3,3,21,12,85.42377355575024,58,27,26,1
4,5,14,13,118.70121285737646,76,7,2,1
11,11,22,14,59.950738255461665,32,72,21,1
1,1,19,25,66.78132260400656,74,66,27,1
4,5,11,7,63.51280885157754,73,97,64,1
17,17,22,1,93.0621739108398,8,90,40,1
15,15,18,19,73.82215355525527,41,42,1,1
19,19,20,14,110.06740149964004,53,19,41,1
17,17,10,15,99.35455651864984,41,0,17,1
14,15,14,0,133.0583475430368,3,58,31,1
3,3,1,27,86.66745296769456,93,82,27,1
19,19,16,8,130.33138462078617,82,81,10,1
12,13,0,29,96.87177841409375,81,3,49,1
3,3,14,6,55.36675458138459,4,94,12,1
17,17,12,5,78.3656369100261,18,29,40,1
1,1,16,19,107.52610162449416,70,8,2,1
16,17,9,21,92.50029819525643,27,42,56,1
14,15,13,3,83.44534215295552,40,17,10,1
15,15,14,9,105.63663530680368,47,86,35,1
19,19,4,22,84.8888970984005,17,73,53,1
4,5,9,23,106.46315437429833,53,4,52,1
19,19,15,0,69.45525041936607,0,21,37,1
4,5,22,4,107.04133909398418,28,5,36,1
7,7,8,21,111.8200313433808,76,57,11,1
1,1,8,24,79.2275732365631,18,19,15,1
15,15,4,11,149.7491022742396,27,14,58,1
11,11,0,22,64.01396919711907,69,35,51,1
16,17,19,5,93.24843926028716,77,58,17,1
12,13,16,11,75.07977173765808,59,82,22,1
3,3,16,27,81.37623727301418,35,90,9,1
0,0,16,15,116.36117532314616,89,45,44,1
14,15,10,25,53.40051963577647,68,33,14,1
15,15,15,21,99.44200163240754,12,66,15,1
15,15,14,22,109.92510996314724,83,76,20,1
2,3,3,26,90.27951025046625,63,16,39,1
4,5,6,1,147.90877311537,36,0,32,1
3,3,1,27,86.66745296769456,93,82,27,1
10,11,22,5,110.51501632899182,53,53,40,1
16,17,18,21,128.011055430678,61,25,34,1
8,9,7,23,123.32053035242396,80,29,57,1
15,15,15,21,99.44200163240754,12,66,15,1
7,7,15,4,85.23805308092295,71,30,18,1
15,15,9,21,121.84686849428827,8,26,64,1
2,3,13,19,123.4032725192542,0,54,40,1
4,5,11,7,63.51280885157754,73,97,64,1
4,5,11,16,140.80379314211086,1,87,10,1
10,11,14,13,53.57435346919398,77,60,26,1
0,0,13,29,94.1495198260514,95,97,8,1
1,1,10,13,65.7344721927028,78,78,61,1
9,9,3,25,135.96095484522775,20,72,30,1
10,11,10,16,115.37368228305796,18,53,62,1
11,11,15,20,60.12112490084832,87,7,11,1
4,5,17,5,145.7696459655211,89,37,55,1
18,19,16,3,66.68651602280156,45,16,29,1
15,15,21,0,128.5696583760461,96,93,13,1
10,11,18,24,139.2795422577687,78,81,57,1
5,5,4,23,138.7843944730658,65,29,52,1
16,17,23,2,73.92366299304402,98,21,53,1
16,17,23,12,126.65295110591389,33,83,63,1
14,15,8,2,87.00715290137187,54,48,6,1
2,3,4,14,67.94327940135433,78,17,64,1
17,17,6,23,63.89439500912803,78,79,3,1
8,9,14,10,94.5098390002057,45,63,3,1
4,5,18,24,94.62438653426388,19,14,34,1
5,5,4,16,74.26824936888646,6,43,63,1
14,15,7,25,139.2764690801576,73,4,25,1
13,13,19,29,91.5385379948987,90,17,65,1
13,13,23,25,143.77812071779852,68,33,35,1
12,13,6,18,88.78415143792142,90,86,62,1
16,17,3,17,106.65727897304912,12,35,49,1
17,17,20,0,63.76044531398507,72,66,53,1
3,3,15,14,85.22287997997732,17,87,22,1
8,9,6,29,79.63696410839603,76,89,28,1
14,15,7,22,127.84061672340536,34,19,52,1
4,5,23,11,114.56309529453404,29,94,17,1
16,17,2,27,71.57997755717149,16,15,3,1
13,13,21,24,125.2259934990628,90,48,55,1
10,11,3,9,119.90209022716589,94,35,16,1
17,17,20,0,130.32810435389308,75,69,8,1
17,17,19,26,70.63019558184747,23,6,20,1
5,5,0,15,120.41801239205594,53,94,44,1
13,13,20,22,279.6987922256616,4,86,51,1
13,13,15,23,60.26422285927823,22,18,57,1
14,15,14,19,124.53533714897222,55,78,58,1
5,5,7,11,139.82311409034654,95,70,12,1
4,5,2,15,144.9081944014698,85,42,51,1
1,1,2,20,132.31633553709864,75,5,53,1
10,11,21,2,106.8207198359594,69,13,48,1
7,7,0,25,74.5360161140324,22,84,62,1
19,19,13,2,68.95454151588024,64,21,34,1
13,13,19,3,63.83075809688368,12,48,39,1
15,15,17,1,141.10472801863213,13,10,60,1
11,11,18,11,51.78189698650628,71,90,47,1
10,11,18,1,86.2255555404173,87,81,39,1
13,13,9,19,62.443340381110744,68,3,21,1
14,15,7,25,141.06097567094554,43,65,18,1
9,9,15,21,71.40996965817962,14,36,41,1
1,1,16,25,141.17565061374353,70,53,30,1
16,17,15,3,126.18178114097128,9,83,11,1
15,15,17,10,74.35604689906386,84,77,64,1
0,0,20,3,142.28273769934808,4,61,43,1
8,9,11,14,85.42371316901989,54,22,17,1
2,3,1,16,105.63283471322627,18,12,38,1
3,3,22,4,112.11143889161778,87,99,49,1
7,7,13,11,116.08586549570047,86,17,11,1
2,3,7,1,121.09466289025218,19,22,53,1
5,5,2,18,88.03648926900013,54,32,10,1
0,0,19,20,133.09772846220588,91,52,42,1
7,7,22,28,117.2537186991935,99,78,28,1
4,5,5,20,66.26028844069114,50,49,65,1
17,17,6,23,63.89439500912803,78,79,3,1
8,9,6,12,111.79412711078598,53,92,49,1
7,7,13,11,116.08586549570047,86,17,11,1
8,9,22,7,107.9292138219316,47,24,50,1
0,0,20,22,137.27502098824715,65,97,10,1
6,7,19,8,145.75681500173363,68,49,49,1
1,1,17,13,127.7444133338537,75,89,12,1
2,3,10,12,129.87420880685477,2,78,47,1
1,1,13,8,87.25417443665877,19,81,1,1
4,5,23,22,129.01820355738886,69,12,27,1
2,3,6,29,128.87023874395138,71,63,41,1
5,5,2,22,118.52741541019068,40,51,14,1
15,15,14,25,124.07614822744776,4,39,35,1
10,11,15,11,93.69184648820472,72,18,22,1
4,5,12,8,51.98922129589375,58,79,38,1
5,5,10,11,105.58423059526392,5,18,53,1
3,3,12,18,102.39934035771483,13,41,25,1
12,13,23,24,85.84891337573342,88,54,63,1
10,11,4,20,58.029946889764574,86,9,25,1
0,0,23,7,69.44397649253608,8,94,46,1
1,1,3,23,77.0281991777639,3,71,61,1
2,3,1,23,140.5172007675682,99,70,32,1
5,5,10,11,105.58423059526392,5,18,53,1
0,0,2,13,131.15778940631117,22,88,63,1
6,7,10,6,102.52606125614209,25,20,13,1
2,3,19,29,146.5796716646073,79,21,20,1
15,15,14,9,105.63663530680368,47,86,35,1
12,13,8,3,125.98617221643438,44,93,64,1
8,9,9,29,148.4936599706957,18,88,22,1
11,11,23,24,127.00853577608537,11,57,9,1
13,13,16,12,53.66828998916717,49,55,48,1
2,3,9,3,133.66901766795647,1,42,6,1
8,9,19,14,111.18812535123207,77,51,49,1
16,17,19,28,62.51066710058043,0,85,44,1
18,19,3,24,126.6934240105675,83,73,55,1
18,19,6,20,112.06880683604342,33,78,35,1
1,1,16,25,141.17565061374353,70,53,30,1
18,19,19,11,84.53209740021677,1,26,64,1
18,19,19,26,104.76312931049426,28,23,2,1
7,7,17,17,59.82324339813875,7,95,55,1
2,3,1,23,140.5172007675682,99,70,32,1
4,5,14,11,72.15892638594866,20,57,12,1
12,13,4,27,78.23245680310484,75,20,38,1
2,3,19,29,146.5796716646073,79,21,20,1
7,7,19,6,140.61019875469665,21,84,10,1
14,15,9,8,136.0374359233921,50,25,54,1
16,17,0,23,82.15680660380504,56,20,37,1
14,15,3,22,74.79691633949835,49,75,64,1
10,11,7,12,113.6950446714236,48,13,56,1
15,15,2,2,51.526271983669695,50,45,29,1
10,11,15,11,93.69184648820472,72,18,22,1
17,17,11,5,108.8962145131604,12,84,8,1
5,5,4,23,138.7843944730658,65,29,52,1
16,17,23,2,73.92366299304402,98,21,53,1
18,19,20,22,81.56787966861695,31,28,10,1
15,15,17,19,114.1580017948142,40,5,48,1
8,9,19,4,114.84375209284458,41,36,56,1
5,5,4,23,138.7843944730658,65,29,52,1
17,17,23,20,62.78796372117404,59,47,51,1
6,7,12,8,103.6818632457505,25,66,60,1
16,17,5,19,50.92237718652686,91,29,10,1
