pilot_name,team_name,track_city,dnf_percent,avg_speed,wins_count,number_of_overtaking_last_year,driver_salary_mln,penalty_points,personal_position,collision
Hadjar,Racing Bulls,Spa,17,140.1862499571364,42,11,17,1,16,1
Hadjar,Racing Bulls,Melbourne,14,340.4000363127595,73,0,25,1,16,0
Ocon,Haas,Zandvoort,8,345.03118744949063,76,17,55,7,15,1
Tsunoda,Red Bull Racing,Baku,6,206.8328475843255,42,16,65,10,18,1
Verstappen,Red Bull,Sakhir,7,164.51557032428354,44,62,22,2,19,0
Piastri,McLaren,Barcelona,13,170.6214798717837,71,77,8,0,2,0
Leclerc,Ferrari,Jeddah,10,259.01089584569326,23,96,4,0,5,0
Stroll,Aston Martin,Monaco,23,187.29968814442776,7,28,24,4,8,0
Russel,Mercedes,Mexico City,10,280.65789693563454,34,82,48,4,5,0
Hadjar,Racing Bulls,Sao Paulo,11,71.93307560079705,43,42,9,1,9,1
Leclerc,Ferrari,Silverstone,23,159.3690348242036,5,31,43,4,18,1
Stroll,Aston Martin,Shanghai,13,330.7755771977652,34,10,43,1,3,0
Hamilton,Ferrari,Sakhir,18,127.13431223108867,12,45,10,4,18,1
Bearman,Haas,Barcelona,24,141.19547630144515,43,42,64,3,20,1
Verstappen,Red Bull,Abu Dhabi,12,119.3823444811062,26,2,53,11,12,1
Ocon,Haas,Baku,10,192.6739974579827,1,63,38,1,20,1
Piastri,McLaren,Jeddah,11,268.23061499089266,41,84,60,3,14,0
Lawson,Racing Bulls,Jeddah,24,224.25619360745443,70,95,50,3,8,0
Hamilton,Ferrari,Lusail,25,272.60627725025864,75,66,54,7,15,1
Albon,Williams,Jeddah,26,315.2134649802009,2,5,56,4,18,1
Leclerc,Ferrari,Melbourne,3,159.3584811491864,56,39,53,11,7,0
Colapinto,Alpine,Mexico City,27,201.89245325788534,97,56,38,4,6,0
Verstappen,Red Bull,Lusail,7,148.28511197018665,17,71,51,6,2,1
Russel,Mercedes,Imola,7,99.42663401071445,92,54,60,9,12,1
Bearman,Haas,Barcelona,19,188.7645605989694,29,91,11,10,20,1
Stroll,Aston Martin,Lusail,8,189.49957047828983,96,29,29,1,7,0
Verstappen,Red Bull,Melbourne,9,299.20584011272064,84,74,34,6,3,0
Tsunoda,Red Bull Racing,Las Vegas,21,73.65604867127654,40,92,5,7,9,1
Leclerc,Ferrari,Silverstone,1,206.5989140892348,14,61,15,6,9,0
Tsunoda,Red Bull Racing,Abu Dhabi,4,221.0401673660834,76,75,61,5,13,0
Lawson,Racing Bulls,Spielberg,24,278.1288218800817,58,37,13,5,19,1
Albon,Williams,Sao Paulo,20,334.36134158040903,79,5,20,3,8,0
Hadjar,Racing Bulls,Suzuka,21,219.39108961137234,16,4,30,7,15,1
Leclerc,Ferrari,Sao Paulo,9,336.1100472143074,65,5,27,1,8,0
Verstappen,Red Bull,Zandvoort,27,132.64124180778256,87,19,22,5,6,1
Albon,Williams,Budapest,27,318.61884417445384,93,63,62,0,14,1
Hamilton,Ferrari,Monaco,7,271.9015969543737,82,95,65,11,20,1
Ocon,Haas,Abu Dhabi,24,222.98706843349734,11,81,14,6,16,1
Norris,McLaren,Abu Dhabi,24,124.18056511518787,65,50,65,10,17,1
Hulkenberg,Sauber,Zandvoort,4,217.533656515439,55,1,49,5,1,0
Hulkenberg,Sauber,Las Vegas,20,313.99255687240026,15,73,29,11,14,1
Hadjar,Racing Bulls,Sakhir,6,292.463434705279,64,85,17,0,5,0
Leclerc,Ferrari,Abu Dhabi,26,84.32255569779385,81,15,61,8,6,1
Hulkenberg,Sauber,Singapore,27,239.61775132510434,72,37,44,1,6,0
Hamilton,Ferrari,Monza,7,194.32328397660152,67,39,31,5,14,0
Russel,Mercedes,Singapore,6,349.6300253865035,4,47,7,0,9,0
Sainz,Williams,Lusail,5,273.29532613301626,50,3,64,9,20,1
Albon,Williams,Suzuka,2,252.27192412913365,36,32,56,10,12,1
Albon,Williams,Imola,16,51.62061434347132,92,58,44,11,9,1
Bearman,Haas,Barcelona,3,266.2618472859343,43,4,1,2,17,0
Colapinto,Alpine,Jeddah,18,329.3431863050275,56,60,44,9,1,0
Ocon,Haas,Silverstone,29,158.80805260890986,14,43,38,5,6,0
Alonso,Aston Martin,Lusail,15,128.45469928482495,94,71,8,2,12,1
Verstappen,Red Bull,Shanghai,7,237.05370569913447,25,52,16,3,7,0
Bortoleto,Sauber,Austin,26,76.54220621059548,22,95,43,4,14,1
Norris,McLaren,Spa,20,253.50312371103792,98,33,37,7,18,1
Hadjar,Racing Bulls,Mexico City,28,57.99889806748658,26,66,41,11,19,1
Alonso,Aston Martin,Miami,9,91.35997917328463,40,70,8,1,18,1
Verstappen,Red Bull,Silverstone,5,84.67269363598834,34,91,34,5,13,1
Leclerc,Ferrari,Monaco,24,317.8893064635464,20,54,32,4,13,1
Sainz,Williams,Sao Paulo,29,292.6575999782295,2,39,37,1,11,1
Hadjar,Racing Bulls,Suzuka,7,237.69538884784407,78,98,49,8,13,1
Alonso,Aston Martin,Las Vegas,27,317.803409832187,5,78,52,8,3,1
Antonelli,Mercedes,Sakhir,13,172.78130252793486,87,87,3,1,16,0
Alonso,Aston Martin,Spielberg,18,340.69945093492345,90,89,58,8,17,1
Alonso,Aston Martin,Monza,29,102.37617308712157,59,96,45,8,18,1
Norris,McLaren,Lusail,0,201.9076425605051,53,9,43,8,11,1
Stroll,Aston Martin,Spa,22,54.39956880850174,27,49,41,10,2,1
Piastri,McLaren,Las Vegas,10,188.25814419759502,63,15,55,2,15,0
Russel,Mercedes,Sao Paulo,6,162.1632678139322,38,47,50,0,12,0
Verstappen,Red Bull,Suzuka,9,269.80701749022234,70,61,25,9,15,1
Hamilton,Ferrari,Silverstone,3,118.77756745759415,40,26,53,2,4,1
Antonelli,Mercedes,Abu Dhabi,20,294.9232324160332,6,11,53,10,20,1
Leclerc,Ferrari,Spielberg,23,62.81297180703231,26,45,41,9,20,1
Piastri,McLaren,Monaco,1,54.288603709172065,92,26,9,2,20,1
Tsunoda,Red Bull Racing,Lusail,25,92.58116958835863,2,74,61,10,1,1
Alonso,Aston Martin,Lusail,25,225.1999644790131,0,29,3,2,8,0
Norris,McLaren,Singapore,12,230.17063021790977,62,76,47,4,7,0
Gasly,Alpine,Montreal,5,174.36985158701438,39,60,11,0,1,0
Antonelli,Mercedes,Shanghai,10,190.58269560270952,67,37,32,11,1,0
Piastri,McLaren,Barcelona,10,108.08684412285342,94,50,39,6,10,1
Leclerc,Ferrari,Mexico City,6,89.62516477258285,25,8,27,0,3,1
Leclerc,Ferrari,Imola,20,137.90545569389977,40,57,51,1,2,1
Piastri,McLaren,Sakhir,9,301.8936252297158,52,54,22,7,8,0
Hadjar,Racing Bulls,Las Vegas,28,222.705830789858,58,28,33,0,9,0
Gasly,Alpine,Spa,5,175.62645711195353,95,99,46,3,14,0
Leclerc,Ferrari,Lusail,20,199.56949882343523,12,64,4,2,18,1
Hadjar,Racing Bulls,Abu Dhabi,10,264.53404737174674,9,22,41,6,2,0
Hadjar,Racing Bulls,Shanghai,26,221.21426907767818,26,13,41,9,9,1
Albon,Williams,Sao Paulo,1,139.88706635440894,46,15,12,10,6,1
Norris,McLaren,Lusail,7,314.8657313028712,99,74,31,10,1,0
Ocon,Haas,Monza,7,296.54241926767565,93,58,32,7,18,1
Russel,Mercedes,Austin,25,133.4144641101312,9,74,63,8,2,1
Lawson,Racing Bulls,Suzuka,25,130.91099788563565,86,95,50,11,2,1
Bortoleto,Sauber,Spa,3,231.79493484472943,36,3,9,2,7,0
Hamilton,Ferrari,Melbourne,17,246.00696213450618,55,69,60,0,14,1
Alonso,Aston Martin,Sao Paulo,20,92.6463708046888,83,81,8,6,2,1
Leclerc,Ferrari,Austin,25,128.51107584285154,30,93,60,3,18,1
Hadjar,Racing Bulls,Las Vegas,8,160.94212605274194,72,17,14,11,2,0
Norris,McLaren,Spielberg,24,76.65305787825717,11,75,9,3,1,1
Albon,Williams,Singapore,18,278.06550295395056,44,55,52,1,2,0
Hadjar,Racing Bulls,Miami,20,94.94483910825964,50,19,28,0,15,1
Verstappen,Red Bull,Sao Paulo,3,156.98861654944267,5,19,54,0,13,0
Sainz,Williams,Las Vegas,15,195.86020081829184,34,68,23,2,8,0
Hadjar,Racing Bulls,Sao Paulo,4,293.9504273137536,26,67,51,2,18,0
Tsunoda,Red Bull Racing,Sakhir,23,306.24382699482646,9,7,57,0,20,1
Gasly,Alpine,Spa,2,313.4475935341136,11,12,14,6,18,1
Bearman,Haas,Mexico City,2,196.71856632847016,92,95,37,9,5,0
Bortoleto,Sauber,Monza,1,226.49696052240964,31,37,13,3,17,0
Lawson,Racing Bulls,Suzuka,13,70.47466175118039,25,92,61,10,7,1
Stroll,Aston Martin,Melbourne,7,244.20744998824946,30,0,8,9,3,0
Hadjar,Racing Bulls,Silverstone,8,257.5483630084801,23,40,45,9,12,1
Colapinto,Alpine,Melbourne,20,308.4469240785383,62,57,11,0,6,0
Antonelli,Mercedes,Melbourne,9,263.27809268201565,71,5,20,0,15,0
Lawson,Racing Bulls,Austin,7,72.78122218945762,69,45,59,10,14,1
Ocon,Haas,Monza,29,166.23430402806764,94,10,2,9,12,1
Piastri,McLaren,Abu Dhabi,2,195.019438427797,57,43,13,4,6,0
Gasly,Alpine,Silverstone,19,238.87495230389598,31,29,39,1,14,1
Bortoleto,Sauber,Barcelona,14,331.23233400005955,97,36,17,0,16,0
Tsunoda,Red Bull Racing,Suzuka,26,119.8191870836866,11,92,18,1,1,1
Hamilton,Ferrari,Austin,9,64.8817596281964,61,83,43,9,14,1
Hamilton,Ferrari,Singapore,13,199.09435222233884,8,3,21,1,4,0
Verstappen,Red Bull,Suzuka,9,241.5665530768742,76,97,55,4,11,0
Alonso,Aston Martin,Suzuka,26,313.30354371263326,86,70,26,11,8,1
Norris,McLaren,Baku,16,346.77446824793856,7,2,57,5,17,1
Hadjar,Racing Bulls,Spa,18,305.584258946399,24,14,10,5,18,1
Antonelli,Mercedes,Montreal,12,340.34611452831916,69,6,27,6,4,0
Hadjar,Racing Bulls,Mexico City,19,69.16481706934769,31,26,10,7,5,1
Hulkenberg,Sauber,Imola,21,160.29921084369866,52,60,60,3,20,1
Sainz,Williams,Singapore,19,67.60123644140529,86,33,30,9,1,1
Antonelli,Mercedes,Austin,26,339.2340364719356,0,91,65,7,16,1
Norris,McLaren,Barcelona,24,163.67425816731267,31,82,56,10,16,1
Antonelli,Mercedes,Austin,5,281.5218379299682,49,25,11,9,6,0
Colapinto,Alpine,Spa,13,245.38017259883753,14,25,44,11,16,1
Lawson,Racing Bulls,Budapest,26,61.705918605672835,92,25,65,3,4,1
Hulkenberg,Sauber,Las Vegas,21,343.1354296604834,13,36,6,3,9,0
Ocon,Haas,Zandvoort,11,275.32431324167374,41,14,46,8,12,1
Antonelli,Mercedes,Monza,14,314.8389806515433,41,53,43,7,6,0
Hadjar,Racing Bulls,Lusail,21,167.94904418950932,35,58,17,6,2,0
Alonso,Aston Martin,Austin,4,269.93742329553726,98,28,25,2,2,0
Norris,McLaren,Singapore,11,80.14500843006189,51,93,12,8,2,1
Hadjar,Racing Bulls,Silverstone,15,75.72147494896903,82,82,35,3,18,1
Antonelli,Mercedes,Suzuka,6,212.7515268510013,76,99,24,6,2,0
Alonso,Aston Martin,Las Vegas,21,140.2159450616134,63,2,31,1,13,1
Colapinto,Alpine,Las Vegas,26,135.00545841067486,44,61,47,10,3,1
Sainz,Williams,Spielberg,27,108.1763204766731,34,98,45,2,12,1
Antonelli,Mercedes,Jeddah,9,324.7398541761399,19,16,28,7,19,1
Ocon,Haas,Austin,26,318.00402649019526,62,27,60,10,4,1
Stroll,Aston Martin,Las Vegas,15,197.86376229850148,53,32,45,7,20,1
Norris,McLaren,Barcelona,20,210.24441021669637,7,8,12,7,17,1
Colapinto,Alpine,Silverstone,5,182.35680119040805,18,36,54,11,14,1
Stroll,Aston Martin,Mexico City,23,268.4081537163842,71,3,41,8,18,1
Hulkenberg,Sauber,Melbourne,25,196.72678600812358,46,94,11,1,10,0
Norris,McLaren,Budapest,6,256.5481717751025,3,0,27,3,13,0
Stroll,Aston Martin,Sao Paulo,20,293.57709949237886,64,47,20,10,2,0
Hamilton,Ferrari,Budapest,16,175.5443387156581,94,78,26,2,6,0
Leclerc,Ferrari,Singapore,8,198.20950825573908,43,62,29,0,8,0
Antonelli,Mercedes,Barcelona,26,292.7554962646188,6,21,14,1,7,0
Albon,Williams,Melbourne,18,145.89591647313352,8,61,19,10,11,1
Hamilton,Ferrari,Zandvoort,3,276.43956102421066,41,97,21,1,13,0
Bortoleto,Sauber,Silverstone,15,173.5003354820348,17,9,54,6,7,0
Piastri,McLaren,Abu Dhabi,21,137.1214514266353,84,56,64,6,1,1
Bearman,Haas,Jeddah,25,110.79753439378031,87,54,7,2,2,1
Russel,Mercedes,Imola,15,210.65687800965733,28,99,8,4,3,0
Hamilton,Ferrari,Austin,15,92.27707468330742,94,53,16,10,17,1
Lawson,Racing Bulls,Sakhir,29,237.18483825051933,32,43,55,7,15,1
Ocon,Haas,Monza,2,141.55327327821522,82,62,16,2,1,1
Verstappen,Red Bull,Suzuka,25,132.4712536984897,95,37,38,9,6,1
Lawson,Racing Bulls,Spa,8,147.84289382247698,43,68,7,6,6,1
Leclerc,Ferrari,Budapest,26,198.55526830644496,82,71,65,5,7,0
Alonso,Aston Martin,Lusail,27,90.6788091735967,72,64,59,8,10,1
Alonso,Aston Martin,Spielberg,29,291.62762558514265,72,49,23,7,1,1
Russel,Mercedes,Silverstone,13,317.20622748355567,61,68,43,10,7,0
Tsunoda,Red Bull Racing,Shanghai,24,243.10412375359797,25,67,51,10,10,0
Tsunoda,Red Bull Racing,Sakhir,12,225.86818495887644,39,51,13,3,19,0
Hamilton,Ferrari,Baku,20,247.21534140292002,47,97,31,7,14,1
Colapinto,Alpine,Las Vegas,19,167.1148032335372,32,86,27,5,20,1
Hulkenberg,Sauber,Abu Dhabi,28,234.33527874988147,42,48,5,11,3,1
Verstappen,Red Bull,Zandvoort,25,265.05482342678766,64,88,49,10,3,0
Ocon,Haas,Lusail,18,81.63714858656425,44,86,40,2,3,1
Lawson,Racing Bulls,Austin,0,157.62269307627986,47,34,28,8,14,1
Russel,Mercedes,Las Vegas,23,95.87613383666194,48,36,9,7,16,1
Ocon,Haas,Lusail,28,54.16198694620454,18,73,8,6,10,1
Hadjar,Racing Bulls,Shanghai,2,278.87527620832077,0,63,18,9,11,1
Alonso,Aston Martin,Monaco,12,277.2934975172399,96,41,20,4,5,0
Tsunoda,Red Bull Racing,Monaco,7,335.238733297126,91,9,19,2,3,0
Piastri,McLaren,Spa,9,253.3565188072585,15,76,39,6,3,0
Sainz,Williams,Miami,14,174.06136318773616,16,34,9,6,16,1
Russel,Mercedes,Suzuka,19,120.3503956330784,41,68,23,1,10,1
Bearman,Haas,Sao Paulo,25,221.99782547746486,24,20,8,3,7,0
Sainz,Williams,Baku,3,69.00927643081754,12,3,43,5,3,1
Norris,McLaren,Las Vegas,28,339.1761464177608,30,24,36,0,15,1
Norris,McLaren,Abu Dhabi,23,262.3654584291588,52,56,34,6,6,0
Gasly,Alpine,Silverstone,9,253.61826796940488,41,78,61,0,9,0
Bearman,Haas,Lusail,29,119.30347381581537,80,13,48,0,8,1
Leclerc,Ferrari,Sakhir,26,256.40639041924425,99,76,65,2,14,1
Lawson,Racing Bulls,Lusail,23,102.20422985178757,20,35,57,3,13,1
Leclerc,Ferrari,Zandvoort,21,164.80853625422031,9,77,38,2,6,1
Albon,Williams,Zandvoort,10,127.30472857708357,6,49,22,6,12,1
Verstappen,Red Bull,Abu Dhabi,8,278.4230314035194,61,74,3,4,12,0
Bearman,Haas,Las Vegas,0,347.3569601446717,72,59,62,8,3,0
Verstappen,Red Bull,Budapest,18,209.75910664308498,11,75,39,3,12,1
Tsunoda,Red Bull Racing,Sakhir,21,55.11205357035037,16,29,43,9,11,1
Leclerc,Ferrari,Monaco,1,179.30505186374646,68,64,39,10,20,1
Hamilton,Ferrari,Monza,11,147.65634159052814,9,71,30,11,11,1
Albon,Williams,Spielberg,7,339.02795510208284,96,67,37,9,20,1
Bortoleto,Sauber,Imola,20,80.42208841117254,23,4,39,1,13,1
Verstappen,Red Bull,Lusail,26,330.72520877665255,57,48,55,10,14,1
Hulkenberg,Sauber,Suzuka,29,172.0977461113095,79,72,37,3,11,1
Antonelli,Mercedes,Suzuka,0,124.44688379493813,6,50,38,10,11,1
Leclerc,Ferrari,Miami,27,50.53551698086712,21,34,3,11,1,1
Hadjar,Racing Bulls,Sakhir,4,266.60694578402166,86,57,57,8,9,0
Piastri,McLaren,Shanghai,1,296.0937913909526,1,42,22,1,18,0
Hadjar,Racing Bulls,Abu Dhabi,13,325.13465918941284,57,67,54,8,19,1
Tsunoda,Red Bull Racing,Sakhir,5,82.60421249372375,85,21,51,4,17,1
Tsunoda,Red Bull Racing,Singapore,18,239.078445764198,53,15,50,10,14,1
Albon,Williams,Barcelona,15,52.252745516489675,9,4,41,3,13,1
Bortoleto,Sauber,Spa,1,312.76246368391185,86,46,43,1,17,0
Norris,McLaren,Sao Paulo,8,67.42474005082889,23,7,24,5,16,1
Norris,McLaren,Jeddah,11,188.1150301109429,91,78,20,1,11,0
Tsunoda,Red Bull Racing,Spa,1,134.1727984653578,89,62,47,10,15,1
Norris,McLaren,Sakhir,8,233.9976525579039,24,33,1,11,5,0
Piastri,McLaren,Silverstone,29,56.75009088809957,19,47,63,4,11,1
Alonso,Aston Martin,Monaco,20,106.56737563672877,38,40,62,3,12,1
Stroll,Aston Martin,Monaco,15,224.56219893943847,87,39,50,9,7,0
Hadjar,Racing Bulls,Silverstone,12,230.72836518100863,86,72,26,9,18,1
Hadjar,Racing Bulls,Montreal,14,67.1882417302628,55,98,27,10,9,1
Tsunoda,Red Bull Racing,Abu Dhabi,20,154.27232677912482,86,93,57,11,16,1
Stroll,Aston Martin,Zandvoort,13,188.4337944120465,53,26,57,6,19,1
Antonelli,Mercedes,Spielberg,23,56.5524188989357,96,58,23,1,4,1
Stroll,Aston Martin,Abu Dhabi,28,236.09117003343243,74,15,37,2,6,0
Norris,McLaren,Silverstone,29,198.63387307017692,70,92,31,9,14,1
Piastri,McLaren,Silverstone,12,346.26900669093675,14,40,25,10,11,1
Piastri,McLaren,Baku,24,124.82667195531282,9,58,9,8,3,1
Alonso,Aston Martin,Montreal,28,286.2285917468168,65,93,38,6,14,1
Hadjar,Racing Bulls,Sao Paulo,8,68.29201102634333,27,91,43,1,1,1
Leclerc,Ferrari,Las Vegas,1,216.5789075789342,76,65,11,3,15,0
Leclerc,Ferrari,Abu Dhabi,6,175.47378428274993,76,9,56,0,4,0
Norris,McLaren,Silverstone,16,143.53984330808404,66,8,41,4,18,1
Lawson,Racing Bulls,Jeddah,18,127.41659160835121,77,66,54,11,19,1
Hadjar,Racing Bulls,Monaco,6,162.20617353175146,85,90,22,11,3,0
Antonelli,Mercedes,Silverstone,15,219.88814723545207,85,56,63,11,2,0
Sainz,Williams,Jeddah,14,95.55367873460236,8,48,47,11,17,1
Hulkenberg,Sauber,Baku,29,63.95775549852112,92,1,41,5,3,1
Colapinto,Alpine,Las Vegas,11,84.95333585027109,64,39,45,8,16,1
Hamilton,Ferrari,Jeddah,9,333.7255858696008,24,67,2,9,11,1
Bortoleto,Sauber,Barcelona,3,286.6848987725097,32,88,33,5,7,0
Tsunoda,Red Bull Racing,Singapore,24,228.64423367695173,40,1,56,8,16,1
Lawson,Racing Bulls,Abu Dhabi,20,71.447917132821,9,65,42,5,10,1
Hulkenberg,Sauber,Miami,14,235.90771186632026,87,2,40,2,6,0
Tsunoda,Red Bull Racing,Zandvoort,11,261.83878332918744,66,27,53,4,10,0
Lawson,Racing Bulls,Singapore,19,153.6587396744359,62,71,36,6,11,1
Russel,Mercedes,Las Vegas,13,132.74167844297628,19,9,6,0,3,1
Ocon,Haas,Sakhir,7,259.64899576574754,59,13,34,5,8,0
Hulkenberg,Sauber,Austin,1,313.2967853309639,48,37,54,2,4,0
Ocon,Haas,Zandvoort,8,181.16992896383277,81,13,52,5,10,0
Russel,Mercedes,Las Vegas,0,228.6859129936467,92,77,65,1,12,0
Albon,Williams,Miami,26,103.47910168676128,13,52,14,7,5,1
Colapinto,Alpine,Melbourne,26,326.8446248316548,32,56,57,11,3,1
Hamilton,Ferrari,Spielberg,20,340.2757581221577,45,12,64,8,16,1
Ocon,Haas,Lusail,6,308.8968561231722,81,35,47,1,4,0
Norris,McLaren,Lusail,8,197.23984666573196,85,38,18,2,8,0
Tsunoda,Red Bull Racing,Barcelona,9,303.38390215800115,82,1,37,0,19,0
Russel,Mercedes,Spielberg,25,194.72617979212157,21,89,55,4,8,0
Verstappen,Red Bull,Baku,8,277.6718037486897,53,46,62,10,17,1
Tsunoda,Red Bull Racing,Barcelona,25,160.07255992972696,66,30,22,1,8,0
Tsunoda,Red Bull Racing,Monaco,14,103.92935133162527,59,42,13,4,4,1
Albon,Williams,Singapore,0,313.2602637627026,50,73,46,8,12,1
Sainz,Williams,Abu Dhabi,5,80.11974282574982,23,24,35,8,15,1
Piastri,McLaren,Barcelona,16,241.93455247137814,87,45,18,8,15,1
Tsunoda,Red Bull Racing,Spa,11,123.23219409960497,97,80,49,10,7,1
Albon,Williams,Barcelona,0,315.43821848789486,81,69,53,4,5,0
Antonelli,Mercedes,Spa,16,80.07011763439054,80,75,54,10,11,1
Russel,Mercedes,Las Vegas,6,153.860949407735,71,81,21,11,10,0
Sainz,Williams,Spa,20,71.66203237655662,80,76,40,2,12,1
Bearman,Haas,Zandvoort,16,88.24056611660791,83,41,34,3,8,1
Russel,Mercedes,Monaco,27,215.85676804144128,99,50,6,11,3,1
Hulkenberg,Sauber,Sakhir,18,138.5884082225519,75,58,20,8,12,1
Verstappen,Red Bull,Mexico City,18,305.42758041827256,98,19,22,8,8,0
Antonelli,Mercedes,Baku,9,204.08056968009475,80,21,26,5,19,0
Hamilton,Ferrari,Las Vegas,22,234.62144128702153,1,42,7,8,6,0
Stroll,Aston Martin,Sao Paulo,10,126.60998452190881,59,53,16,1,5,1
Piastri,McLaren,Las Vegas,1,171.8937401744636,65,4,31,8,10,0
Leclerc,Ferrari,Baku,17,87.12120851483908,10,40,65,9,18,1
Albon,Williams,Monza,10,193.32899237477613,93,89,57,2,1,0
Bearman,Haas,Sao Paulo,25,153.61787629157712,39,64,48,6,13,1
Hulkenberg,Sauber,Sakhir,7,198.35091204764973,32,4,5,10,14,1
Lawson,Racing Bulls,Barcelona,27,123.3075569323121,40,14,60,11,10,1
Bortoleto,Sauber,Silverstone,5,234.5822094141033,79,14,6,7,3,0
Russel,Mercedes,Suzuka,29,53.79755402898715,92,36,65,2,8,1
Ocon,Haas,Abu Dhabi,17,269.91296458490075,32,64,62,10,3,0
Hulkenberg,Sauber,Imola,16,278.48676248840786,6,52,9,4,19,1
Leclerc,Ferrari,Barcelona,19,242.6011563658702,44,98,62,2,18,1
Norris,McLaren,Zandvoort,20,328.23795158050837,10,98,56,0,9,0
Piastri,McLaren,Jeddah,9,183.38175332277913,14,98,45,1,17,0
Verstappen,Red Bull,Imola,12,175.44115039188242,76,90,41,2,7,0
Hamilton,Ferrari,Montreal,6,181.5058647167785,31,77,21,9,5,0
Bortoleto,Sauber,Abu Dhabi,25,215.78930847616803,45,91,35,2,14,1
Russel,Mercedes,Singapore,7,139.80506035954593,17,61,54,2,4,1
Antonelli,Mercedes,Mexico City,12,164.49354707100582,7,53,20,1,3,0
Verstappen,Red Bull,Sakhir,9,224.17896956735638,84,28,5,3,14,0
Gasly,Alpine,Mexico City,23,309.22050737041354,18,88,61,8,7,0
Lawson,Racing Bulls,Baku,0,189.22178126710597,16,11,6,8,17,1
Albon,Williams,Shanghai,26,346.72277335008823,88,81,35,4,9,0
Norris,McLaren,Monza,12,242.64382570329767,50,54,15,1,6,0
Colapinto,Alpine,Jeddah,23,308.49108570308096,81,40,59,2,20,1
Bortoleto,Sauber,Jeddah,15,262.9598517325092,42,96,5,1,14,0
Tsunoda,Red Bull Racing,Barcelona,10,252.2942080320135,89,33,24,10,9,0
Leclerc,Ferrari,Suzuka,21,62.79686925870301,91,68,57,3,2,1
Leclerc,Ferrari,Baku,1,82.44056209851719,39,66,4,11,3,1
Hamilton,Ferrari,Las Vegas,20,66.38435878843738,27,47,59,0,10,1
Russel,Mercedes,Montreal,5,322.0762916750072,8,2,42,11,19,1
Colapinto,Alpine,Jeddah,6,212.37959840230255,4,93,2,7,4,1
Norris,McLaren,Sao Paulo,9,206.22080487942216,53,74,62,2,18,0
Piastri,McLaren,Jeddah,15,214.16075128904362,14,94,30,6,8,0
Hadjar,Racing Bulls,Imola,11,306.1727556383529,29,69,10,6,20,1
Sainz,Williams,Mexico City,9,279.01891644659264,90,30,29,1,20,0
Hamilton,Ferrari,Singapore,23,148.30089234343052,42,43,62,1,7,1
Sainz,Williams,Imola,21,331.46657219302466,31,48,65,5,8,0
Bearman,Haas,Monza,27,134.8530757191569,18,96,32,5,9,1
Norris,McLaren,Zandvoort,3,333.37615035385954,91,83,21,10,16,1
Colapinto,Alpine,Singapore,24,186.06830082703428,54,31,64,0,3,0
Verstappen,Red Bull,Melbourne,21,80.158477875575,9,56,37,4,15,1
Hulkenberg,Sauber,Sao Paulo,9,71.73697756238681,85,30,15,3,8,1
Gasly,Alpine,Barcelona,1,140.0653954475473,58,5,27,7,20,1
Tsunoda,Red Bull Racing,Shanghai,29,348.94784316335785,52,69,13,11,8,1
Colapinto,Alpine,Monza,25,174.74021638890827,1,2,64,7,19,1
Albon,Williams,Spielberg,2,167.44126382620266,93,16,18,5,10,0
Stroll,Aston Martin,Melbourne,8,120.71659439620261,49,94,3,8,1,1
Hadjar,Racing Bulls,Spielberg,24,72.49153625313969,47,12,48,4,12,1
Hulkenberg,Sauber,Abu Dhabi,1,155.2548336803967,13,63,55,4,14,0
Sainz,Williams,Montreal,12,289.61696710736027,17,66,45,1,5,0
Lawson,Racing Bulls,Spielberg,22,235.97098359566507,37,83,62,5,4,0
Colapinto,Alpine,Jeddah,18,138.65751122474313,91,3,5,7,13,1
Albon,Williams,Spielberg,6,68.63533174728906,77,31,40,2,11,1
Lawson,Racing Bulls,Baku,14,137.5933502726269,84,79,18,1,16,1
Stroll,Aston Martin,Barcelona,6,83.13838131855437,61,88,8,8,1,1
Antonelli,Mercedes,Zandvoort,13,75.53272675786975,94,50,58,7,14,1
Albon,Williams,Barcelona,20,345.83683225245414,44,62,65,9,19,1
Colapinto,Alpine,Monaco,2,345.46566380707696,5,78,46,8,15,1
Colapinto,Alpine,Las Vegas,18,108.042797411974,94,48,61,7,8,1
Colapinto,Alpine,Lusail,0,304.3878790403701,43,97,32,1,19,0
Verstappen,Red Bull,Las Vegas,2,153.76916594537602,27,78,41,5,3,0
Leclerc,Ferrari,Montreal,8,199.2754634227827,99,38,46,6,20,1
Tsunoda,Red Bull Racing,Jeddah,24,53.06706277268752,85,20,37,0,19,1
Russel,Mercedes,Jeddah,21,106.89872213610442,65,50,54,7,11,1
Bearman,Haas,Sakhir,14,200.19840200155485,59,17,48,4,14,0
Tsunoda,Red Bull Racing,Montreal,15,110.35486323119663,87,75,1,8,1,1
Leclerc,Ferrari,Montreal,13,102.42749935880258,18,50,64,8,10,1
Ocon,Haas,Sao Paulo,18,179.96179001321087,97,44,41,11,7,0
Antonelli,Mercedes,Austin,3,185.72087708246872,13,27,46,3,1,0
Hadjar,Racing Bulls,Imola,22,316.22185876124996,84,71,42,1,11,1
Albon,Williams,Mexico City,16,263.2446415858971,32,87,10,8,7,0
Gasly,Alpine,Las Vegas,11,238.74296526668124,42,63,39,10,14,1
